transaction_number,customer_number,transaction_time,store_name,sale_amount_including_loyalty_points_used,loyalty_points_used_by_customer,offer_used_by_customer_to_earn_loyalty_points
33735,7155,2018-09-28 19:03:18,BANGALORE STORE 97,237.5,0,50% CASHBACK on Food & Beverages
33737,1339,2018-09-28 19:05:36,CHENNAI STORE 21,147.5,0,NA
33739,9390,2018-09-28 19:05:37,MANGALORE STORE 231,250.5,0,50% CASHBACK on Food & Beverages
33741,7432,2018-09-28 19:06:04,NASHIK STORE 410,238.5,0,50 Loyalty Points on bill amount if spent between 7 -11 PM
33743,4257,2018-09-28 19:16:30,DELHI STORE 574,94,25,NA
33745,9232,2018-09-28 19:16:32,VELLORE STORE 57,112.5,25,50% CASHBACK on Food & Beverages
33747,3604,2018-09-28 19:16:55,PUNE STORE 1073,202.5,0,100 Loyalty Points on your next purchase between 7 -11 PM
33749,2889,2018-09-28 19:23:59,PATHANKOT STORE 693,668.5,398.5,NA
33751,4719,2018-09-28 19:26:21,BANGALORE STORE 106,110.5,0,40% cashback as loyalty points on your next visit
33753,2143,2018-09-28 19:26:21,PUNE STORE 359,162.5,0,NA
33755,8642,2018-09-28 19:28:35,GURGAON STORE 635,65,25,NA
33757,1709,2018-09-28 19:29:28,CHANDIGAR STORE 1218,39.5,0,50% CASHBACK on Food & Beverages
33759,4536,2018-09-28 19:30:19,BANGALORE STORE 166,372,0,50% CASHBACK on Food & Beverages
33761,335,2018-09-28 19:33:40,PUNE STORE 932,185,0,50% CASHBACK on Food & Beverages
33763,3234,2018-09-28 19:34:37,PUNE STORE 1174,224,0,50 Loyalty Points on bill amount if spent between 7 -11 PM
33765,10300,2018-09-28 19:38:00,AURANGABAD STORE 1041,248.5,73,50 Loyalty Points on bill amount if spent between 7 -11 PM
33767,8295,2018-09-28 19:41:24,LUCKNOW STORE 609,311.5,0,NA
33769,9511,2018-09-28 19:41:34,GURGAON STORE 635,65,25,NA
33771,621,2018-09-28 19:43:58,NOIDA STORE 1177,455,0,NA
33773,238,2018-09-28 19:59:00,BHUBANESHWAR STORE 941,0,0,Get one American Cold Coffee Free! On your next purchase
33775,7556,2018-09-28 20:07:47,PUNE STORE 374,187.5,60,NA
33777,9913,2018-09-28 20:10:35,PATHANKOT STORE 692,501,0,50% CASHBACK on Food & Beverages
33779,9728,2018-09-28 20:12:13,VIZAG. STORE 1204,108.5,0,NA
33781,7270,2018-09-28 20:13:31,KOLKATA STORE 723,260,62.5,50 Loyalty Points on bill amount if spent between 7 -11 PM
33783,8621,2018-09-28 20:14:37,PUNE STORE 1317,62,0,NA
33785,4469,2018-09-28 20:14:50,SURAT STORE 857,206.5,0,50% CASHBACK on Food & Beverages
33787,10619,2018-09-28 20:17:40,BARODA STORE 829,374,0,50% CASHBACK on Food & Beverages
33789,4068,2018-09-28 20:25:12,BHUBANESHWAR STORE 941,0,0,Get one American Cold Coffee Free! On your next purchase
33791,1471,2018-09-28 20:27:00,MOHALI STORE 1161,145.5,25,100 Loyalty Points as cashback spend of Rs 200/- and above!
33793,10009,2018-09-28 20:29:41,GURGAON STORE 630,218,0,NA
33795,1325,2018-09-28 20:31:44,ZIRAKPUR STORE 691,200,0,50 Loyalty Points on bill amount if spent between 7 -11 PM
33797,3021,2018-09-28 20:37:16,GURGAON STORE 635,65,25,NA
33799,4382,2018-09-28 20:48:43,KHARAGPUR STORE 775,150,0,NA
33801,5197,2018-09-28 20:53:18,BHUBANESHWAR STORE 941,0,0,Get one American Cold Coffee Free! On your next purchase
33803,10317,2018-09-28 20:54:55,GHAZIABAD STORE 602,286.5,0,50% CASHBACK on Food & Beverages
33805,743,2018-09-28 20:56:58,PUNE STORE 1024,215,0,50% CASHBACK on Food & Beverages
33807,9048,2018-09-28 21:02:42,HYDERABAD STORE 439,264.5,25,NA
33809,1882,2018-09-28 21:07:15,MUMBAI STORE 326,300,0,50 Loyalty Points on bill amount if spent between 7 -11 PM
33811,5547,2018-09-28 21:08:51,PUNE STORE 1109,148,0,NA
33813,10657,2018-09-28 21:10:18,KOLKATA STORE 747,241,98,NA
33815,1068,2018-09-28 21:11:30,PURI STORE 816,538.5,0,NA
33817,10641,2018-09-28 21:12:00,BANGALORE STORE 151,2404,0,NA
33819,7560,2018-09-28 21:16:17,BANGALORE STORE 169,263,0,50% CASHBACK on Food & Beverages
33821,9988,2018-09-28 21:16:31,KOLKATA STORE 765,497,0,50% CASHBACK on Food & Beverages
33823,8980,2018-09-28 21:31:48,ALLAHABAD STORE 1249,403.5,25,NA
33825,4120,2018-09-28 21:33:42,CHENNAI STORE 20,878.5,0,NA
33827,3841,2018-09-28 21:36:37,MOHALI STORE 685,213,0,50 Loyalty Points on bill amount if spent between 7 -11 PM
33829,1703,2018-09-28 21:42:59,JAIPUR STORE 796,113,0,NA
33831,4049,2018-09-28 21:46:45,CHENNAI STORE 12,82,0,NA
33833,9813,2018-09-28 21:48:40,THANE STORE 1240,93.5,0,NA
33835,8726,2018-09-28 21:48:40,DELHI STORE 506,296.5,0,NA
33837,3026,2018-09-28 21:53:32,THANE STORE 1240,82.5,0,NA
33839,3692,2018-09-28 21:57:44,PUNE STORE 1109,237.5,0,NA
33841,4802,2018-09-28 22:12:48,HYDERABAD STORE 1329,164,0,NA
33843,2912,2018-09-28 22:14:17,KHARAGPUR STORE 775,127,0,50% CASHBACK on Food & Beverages
33845,7698,2018-09-28 22:21:09,MUMBAI STORE 344,31,0,NA
33847,1068,2018-09-28 22:22:56,PURI STORE 816,349,142,50% CASHBACK on Food & Beverages
33849,1503,2018-09-28 22:24:38,HYDERABAD STORE 466,1157.5,0,50 Loyalty Points on bill amount if spent between 7 -11 PM
33851,1035,2018-09-28 22:26:00,KOTA STORE 1132,341,0,50% CASHBACK on Food & Beverages
33853,9289,2018-09-28 22:31:31,PUNE STORE 1109,269.5,0,NA
33855,1337,2018-09-28 22:32:28,PUNE STORE 402,188,0,50% CASHBACK on Food & Beverages
33857,2904,2018-09-28 22:32:56,GUWAHATI STORE 1084,395,0,50% CASHBACK on Food & Beverages
33859,5022,2018-09-28 22:40:31,MUMBAI STORE 287,165,0,50% CASHBACK on Food & Beverages
33861,1248,2018-09-28 22:41:28,CHENNAI STORE 27,194.5,0,NA
33863,9272,2018-09-28 22:46:42,PUNE STORE 377,75.5,0,50% CASHBACK on Food & Beverages
33865,6307,2018-09-28 22:47:04,CHENNAI STORE 1061,29,25,NA
33867,5709,2018-09-28 22:49:04,LAVASA STORE 432,453,0,50% CASHBACK on Food & Beverages
33869,2238,2018-09-28 22:51:55,PUNE STORE 1109,199.5,0,NA
33871,6878,2018-09-28 22:52:28,ROORKEE STORE 1032,184.5,0,50% CASHBACK on Food & Beverages
33873,5227,2018-09-28 23:06:53,AHMEDABAD STORE 855,171.5,137,NA
33875,6067,2018-09-28 23:09:46,MUMBAI STORE 344,116.5,0,NA
33877,8903,2018-09-28 23:14:42,NOIDA STORE 590,630,0,50% CASHBACK on Food & Beverages
33879,9450,2018-09-28 23:15:17,PUTTUR. STORE 1194,394.5,0,NA
33881,4023,2018-09-28 23:49:23,PUNE STORE 1024,147.5,0,50% CASHBACK on Food & Beverages
33883,3605,2018-09-28 23:57:41,MUMBAI STORE 342,286,0,30% cashback of loyalty points on your next visit
33885,5514,2018-09-28 23:59:07,SOLAPUR STORE 1297,258,0,50% CASHBACK on Food & Beverages
33887,6832,2018-09-29 00:04:08,PUNE STORE 401,200,0,50% CASHBACK on Food & Beverages
33889,6889,2018-09-29 00:36:16,PUNE STORE 362,307.5,0,30% cashback on your favourite beverage!
33891,3945,2018-09-29 00:49:24,HYDERABAD STORE 462,653.5,0,NA
33893,2201,2018-09-29 00:53:11,CHENNAI STORE 25,258,0,50% CASHBACK on Food & Beverages
33895,6107,2018-09-29 01:13:53,AURANGABAD STORE 1041,455.5,0,50% CASHBACK on Food & Beverages
33897,213,2018-09-29 01:31:03,AURANGABAD STORE 1041,211,0,NA
33899,8675,2018-09-29 02:05:54,CUDDALORE STORE 966,779,0,50% CASHBACK on Food & Beverages
33901,5991,2018-09-29 02:23:42,PUNE STORE 378,303,0,NA
33903,833,2018-09-29 03:10:03,NELLORE. STORE 1192,378,0,NA
33905,7661,2018-09-29 03:56:10,BANGALORE STORE 108,164,0,NA
33907,5380,2018-09-29 04:29:40,NELLORE. STORE 1192,409.5,0,NA
33909,670,2018-09-29 04:44:00,BANGALORE STORE 108,49,0,NA
33911,546,2018-09-29 05:16:42,BANGALORE STORE 1337,370,0,40% cashback as loyalty points on your next visit
33913,213,2018-09-29 05:26:48,AURANGABAD STORE 1041,140,0,NA
33915,6389,2018-09-29 06:33:35,AURANGABAD STORE 1259,235,0,30% cashback of loyalty points on your next visit
33917,3321,2018-09-29 07:49:01,DELHI STORE 1076,770,0,NA
33919,726,2018-09-29 09:08:21,MUMBAI STORE 260,481,0,50% CASHBACK on Food & Beverages
33921,3490,2018-09-29 09:41:58,MUMBAI STORE 269,247.5,0,100 Loyalty Points on your next purchase between 7 -11 AM
33923,5226,2018-09-29 10:01:04,HYDERABAD STORE 448,67.5,67.5,NA
33925,9298,2018-09-29 10:24:41,KOTA STORE 1132,232,25,NA
33927,6677,2018-09-29 10:37:22,PUNE STORE 968,330.5,0,50% CASHBACK on Food & Beverages
33929,10379,2018-09-29 10:59:35,SURAT STORE 857,58,56,NA
33931,8408,2018-09-29 11:14:25,PATIALA STORE 1163,58,0,NA
33933,10734,2018-09-29 11:25:32,DELHI STORE 1160,349.5,0,50% CASHBACK on Food & Beverages
33935,9470,2018-09-29 11:31:35,NOIDA STORE 1048,225,0,NA
33937,5492,2018-09-29 11:35:17,MUMBAI STORE 307,410.5,0,NA
33939,5009,2018-09-29 11:39:16,DELHI STORE 556,304.5,0,NA
33941,165,2018-09-29 11:42:33,NEW DELHI STORE 1250,72.5,0,NA
33943,2261,2018-09-29 11:44:13,KOLKATA STORE 745,115,0,NA
33945,2212,2018-09-29 11:50:50,PUNE STORE 404,331,0,50% CASHBACK on Food & Beverages
33947,3776,2018-09-29 11:57:12,GURGAON STORE 630,175.5,0,NA
33949,9403,2018-09-29 11:57:26,DELHI STORE 509,420.5,25,NA
33951,3123,2018-09-29 12:04:45,JALANDHAR STORE 1135,195.5,0,NA
33953,5643,2018-09-29 12:14:33,SURAT STORE 858,121,0,50% CASHBACK on Food & Beverages
33955,3590,2018-09-29 12:19:04,BANGALORE STORE 194,160,0,NA
33957,3494,2018-09-29 12:23:02,DELHI STORE 520,150,0,50% CASHBACK on Food & Beverages
33959,10328,2018-09-29 12:27:54,AURANGABAD STORE 1259,210,0,50% CASHBACK on Food & Beverages
33961,8508,2018-09-29 12:30:58,DELHI STORE 574,155.5,0,50% CASHBACK on Food & Beverages
33963,7240,2018-09-29 12:39:54,BANGALORE STORE 208,420,38.5,NA
33965,2582,2018-09-29 12:40:27,BANGALORE STORE 190,238,0,NA
33967,9778,2018-09-29 12:41:09,COIMBATORE STORE 1007,103.5,0,NA
33969,5156,2018-09-29 12:47:56,LAVASA STORE 432,208.5,0,50% CASHBACK on Food & Beverages
33971,9393,2018-09-29 12:48:14,VIZAG. STORE 1201,75.5,75.5,NA
33973,1610,2018-09-29 12:49:16,DELHI STORE 509,633,211.5,NA
33975,3544,2018-09-29 12:51:50,VALSAD STORE 1092,181.5,0,50% CASHBACK on Food & Beverages
33977,1696,2018-09-29 12:56:10,PATIALA STORE 1163,136,0,50% CASHBACK on Food & Beverages
33979,5649,2018-09-29 12:57:14,PUNE STORE 360,275.5,0,30% CASHBACK on your bill amount
33981,1697,2018-09-29 12:59:23,HOSHIARPUR STORE 696,556,25,50% CASHBACK on Food & Beverages
33983,6438,2018-09-29 13:01:03,MUMBAI STORE 929,83,0,50% CASHBACK on Food & Beverages
33985,9839,2018-09-29 13:04:28,GWALIOR STORE 880,408,0,50% CASHBACK on Food & Beverages
33987,3844,2018-09-29 13:07:13,DELHI STORE 552,428,0,NA
33989,5804,2018-09-29 13:08:55,KOLKATA STORE 744,328,0,50% CASHBACK on Food & Beverages
33991,10328,2018-09-29 13:12:42,AURANGABAD STORE 1259,130.5,130.5,NA
33993,93,2018-09-29 13:13:00,MOHALI STORE 684,151,0,NA
33995,1066,2018-09-29 13:16:44,DELHI STORE 554,275,0,30% CASHBACK on your bill amount
33997,4125,2018-09-29 13:18:41,MEERUT STORE 1080,55,25,NA
33999,2911,2018-09-29 13:21:42,GURGAON STORE 633,55,0,NA
34001,3844,2018-09-29 13:24:34,DELHI STORE 552,333,0,NA
34003,6208,2018-09-29 13:26:11,CHENNAI STORE 37,526.5,0,NA
34005,6220,2018-09-29 13:30:40,DELHI STORE 581,262.5,0,NA
34007,7581,2018-09-29 13:36:37,JALANDHAR STORE 662,209.5,0,30% cashback on your favourite beverage!
34009,4744,2018-09-29 13:36:50,AHMEDABAD STORE 845,299.5,61.5,NA
34011,509,2018-09-29 13:42:25,PUNE STORE 968,204,12,50% CASHBACK on Food & Beverages
34013,7875,2018-09-29 13:58:35,KHARAGPUR STORE 775,75,0,50% CASHBACK on Food & Beverages
34015,7555,2018-09-29 13:59:41,PUNE STORE 403,368.5,0,50% CASHBACK on Food & Beverages
34017,2439,2018-09-29 14:09:17,MUMBAI STORE 336,584.5,0,50% CASHBACK on Food & Beverages
34019,7759,2018-09-29 14:25:38,DASUYA STORE 704,51.5,0,NA
34021,3060,2018-09-29 14:30:00,GHAZIABAD STORE 602,511.5,0,NA
34023,7042,2018-09-29 14:30:51,CHANDIGAR STORE 1218,176,0,50% CASHBACK on Food & Beverages
34025,6868,2018-09-29 14:33:31,AURANGABAD STORE 423,275,0,NA
34027,8632,2018-09-29 14:41:43,PHAGWARA STORE 698,265.5,0,50% CASHBACK on Food & Beverages
34029,2996,2018-09-29 14:44:49,BHUBANESHWAR STORE 941,0,0,Get one American Cold Coffee Free! On your next purchase
34031,8875,2018-09-29 15:09:17,PUNE STORE 1026,177.5,147,50% CASHBACK on Food & Beverages
34033,4586,2018-09-29 15:15:02,DELHI STORE 1076,468.5,215.5,NA
34035,7043,2018-09-29 15:33:56,FARIDABAD STORE 648,357.5,0,50% CASHBACK on Food & Beverages
34037,8650,2018-09-29 15:37:41,CHENNAI STORE 26,145,0,NA
34039,4455,2018-09-29 15:45:35,DELHI STORE 540,258,0,NA
34041,4469,2018-09-29 15:52:24,SURAT STORE 857,190.5,0,NA
34043,9713,2018-09-29 15:52:41,THANE STORE 435,516,0,NA
34045,4681,2018-09-29 15:53:49,MUMBAI STORE 268,159.5,0,NA
34047,5334,2018-09-29 15:59:46,PUNE STORE 397,293.5,0,NA
34049,8568,2018-09-29 16:09:28,BANGALORE STORE 131,139.5,0,NA
34051,87,2018-09-29 16:10:52,MUMBAI STORE 335,232.5,0,NA
34053,1794,2018-09-29 16:12:25,PUNE STORE 968,335,0,50% CASHBACK on Food & Beverages
34055,5522,2018-09-29 16:13:59,DELHI STORE 580,541,0,NA
34057,7195,2018-09-29 16:14:15,AURANGABAD STORE 1259,321.5,25,50% CASHBACK on Food & Beverages
34059,5759,2018-09-29 16:14:37,AMRITSAR STORE 1183,176,115.5,50% CASHBACK on Food & Beverages
34061,7864,2018-09-29 16:16:07,BANGALORE STORE 141,62.5,0,NA
34063,3627,2018-09-29 16:19:50,PUNE STORE 932,257.5,0,50% CASHBACK on Food & Beverages
34065,9967,2018-09-29 16:20:45,AURANGABAD STORE 425,208,0,50% CASHBACK on Food & Beverages
34067,9894,2018-09-29 16:23:07,PATIALA STORE 1163,115.5,0,NA
34069,10297,2018-09-29 16:25:31,RAJKOT STORE 827,496,0,50% CASHBACK on Food & Beverages
34071,108,2018-09-29 16:25:42,MUMBAI STORE 345,277,0,50% CASHBACK on Food & Beverages
34073,6232,2018-09-29 16:30:19,GHAZIABAD STORE 602,588.5,0,50% CASHBACK on Food & Beverages
34075,10120,2018-09-29 16:32:37,BANGALORE STORE 216,557,0,NA
34077,7346,2018-09-29 16:33:01,PUNE STORE 364,478,0,NA
34079,2796,2018-09-29 16:35:43,GUWAHATI STORE 1084,60,25,NA
34081,2249,2018-09-29 16:40:18,KHARAGPUR STORE 775,219.5,0,NA
34083,8204,2018-09-29 16:42:55,PANCHKULA STORE 645,936,0,NA
34085,3684,2018-09-29 16:43:19,MUMBAI STORE 310,207.5,0,NA
34087,6845,2018-09-29 16:43:40,DELHI STORE 518,210,25,NA
34089,199,2018-09-29 16:46:41,SURAT STORE 858,276.5,0,50% CASHBACK on Food & Beverages
34091,3906,2018-09-29 16:50:33,HYDERABAD STORE 462,226,0,NA
34093,10130,2018-09-29 16:50:38,BHAVNAGAR STORE 1235,219,0,50% CASHBACK on Food & Beverages
34095,7884,2018-09-29 16:51:38,KOLKATA STORE 970,120,0,NA
34097,8602,2018-09-29 16:52:29,DELHI STORE 574,22.5,22.5,NA
34099,2199,2018-09-29 16:53:06,PUNE STORE 359,230,230,NA
34101,3234,2018-09-29 17:01:55,PUNE STORE 1174,338,0,NA
34103,8172,2018-09-29 17:04:13,MUMBAI STORE 273,120,0,NA
34105,9374,2018-09-29 17:05:25,LUDHIANA STORE 1110,291.5,0,50% CASHBACK on Food & Beverages
34107,3447,2018-09-29 17:05:26,DELHI STORE 1156,187.5,0,50% CASHBACK on Food & Beverages
34109,353,2018-09-29 17:08:38,DELHI STORE 568,526,353,NA
34111,4255,2018-09-29 17:09:49,BARDHAMAN STORE 1087,141,25,30% cashback of loyalty points on your next visit
34113,2501,2018-09-29 17:10:42,KUNIGAL STORE 1020,112.5,0,50% CASHBACK on Food & Beverages
34115,9013,2018-09-29 17:11:49,AURANGABAD STORE 425,386.5,0,50% CASHBACK on Food & Beverages
34117,8135,2018-09-29 17:14:59,SOLAN STORE 708,836,0,50% CASHBACK on Food & Beverages
34119,815,2018-09-29 17:17:34,CHANDIGAR STORE 1213,151,151,NA
34121,5996,2018-09-29 17:17:39,BARODA STORE 1044,196,0,NA
34123,2687,2018-09-29 17:17:50,BHOPAL STORE 1334,76,0,NA
34125,1479,2018-09-29 17:21:31,BHOPAL STORE 1334,68.5,0,NA
34127,436,2018-09-29 17:27:26,BANGALORE STORE 196,424.5,0,50% CASHBACK on Food & Beverages
34129,4583,2018-09-29 17:29:21,CHENNAI STORE 1061,46.5,0,50% CASHBACK on Food & Beverages
34131,6942,2018-09-29 17:35:30,CHANDIGAR STORE 1218,75.5,27.5,NA
34133,2065,2018-09-29 17:36:04,VIJAYAWADA. STORE 1200,349.5,0,NA
34135,4536,2018-09-29 17:44:55,BANGALORE STORE 166,1145,0,NA
34137,5008,2018-09-29 17:49:52,NASHIK STORE 409,183,25,30% cashback of loyalty points on your next visit
34139,2689,2018-09-29 17:53:29,SHIRDI STORE 1023,367,0,50% CASHBACK on Food & Beverages
34141,9929,2018-09-29 17:56:52,BANGALORE STORE 133,237,0,NA
34143,8135,2018-09-29 18:02:43,SOLAN STORE 708,86.5,86.5,NA
34145,3614,2018-09-29 18:03:41,AGRA STORE 605,209.5,25,NA
34147,10092,2018-09-29 18:04:04,KOTA STORE 806,214,0,30% cashback on your favourite beverage!
34149,7735,2018-09-29 18:04:55,MUMBAI STORE 290,267,200.5,NA
34151,3790,2018-09-29 18:12:49,VIJAYAWADA. STORE 1197,137,0,50% CASHBACK on Food & Beverages
34153,9518,2018-09-29 18:16:22,MUMBAI STORE 290,267,0,50% CASHBACK on Food & Beverages
34155,5555,2018-09-29 18:17:08,COIMBATORE STORE 1181,153,25,NA
34157,10654,2018-09-29 18:20:05,KOLKATA STORE 730,80,0,NA
34159,9762,2018-09-29 18:23:07,SURAT STORE 857,489,0,NA
34161,4208,2018-09-29 18:23:20,CHENNAI STORE 1061,160.5,0,50% CASHBACK on Food & Beverages
34163,10234,2018-09-29 18:23:27,GUWAHATI STORE 902,289.5,0,NA
34165,5481,2018-09-29 18:25:13,NAGPUR STORE 418,212,0,50% CASHBACK on Food & Beverages
34167,8301,2018-09-29 18:25:27,MUMBAI STORE 1095,280.5,0,NA
34169,895,2018-09-29 18:26:06,COIMBATORE STORE 63,697,0,NA
34171,745,2018-09-29 18:33:06,SANGLI STORE 429,386,155.5,50% CASHBACK on Food & Beverages
34173,5687,2018-09-29 18:33:33,DELHI STORE 1159,447.5,0,50% CASHBACK on Food & Beverages
34175,3034,2018-09-29 18:34:23,DELHI STORE 1042,87.5,25,NA
34177,7606,2018-09-29 18:37:08,PUNE STORE 932,182.5,0,50% CASHBACK on Food & Beverages
34179,7221,2018-09-29 18:39:58,KOLKATA STORE 738,82.5,25,50% CASHBACK on Food & Beverages
34181,3754,2018-09-29 18:42:40,JALANDHAR STORE 666,115.5,77,NA
34183,4640,2018-09-29 18:45:22,DELHI STORE 574,32.5,0,NA
34185,3460,2018-09-29 18:53:27,PUNE STORE 359,215.5,0,50% CASHBACK on Food & Beverages
34187,1247,2018-09-29 18:56:01,COIMBATORE STORE 58,187.5,58,NA
34189,5330,2018-09-29 18:58:14,DHARMAPURI STORE 921,410.5,0,NA
34191,2048,2018-09-29 19:00:10,GURGAON STORE 634,380.5,118.5,NA
34193,4495,2018-09-29 19:01:09,BANGALORE STORE 1030,220,25,NA
34195,9731,2018-09-29 19:06:04,NASHIK STORE 410,274,0,50 Loyalty Points on bill amount if spent between 7 -11 PM
34197,6072,2018-09-29 19:08:37,BANGALORE STORE 985,155,85,NA
34199,1713,2018-09-29 19:17:21,MANGALORE STORE 229,52.5,52.5,NA
34201,9997,2018-09-29 19:18:29,PATIALA STORE 1163,58,25,NA
34203,1257,2018-09-29 19:21:29,PUNE STORE 401,290,0,NA
34205,603,2018-09-29 19:26:55,BHUBANESHWAR STORE 811,176,25,NA
34207,6664,2018-09-29 19:29:41,DELHI STORE 1156,372,0,50 Loyalty Points on bill amount if spent between 7 -11 PM
34209,3677,2018-09-29 19:30:03,AGARTALA STORE 914,316,25,50% CASHBACK on Food & Beverages
34211,6245,2018-09-29 19:30:09,PUNE STORE 370,70,25,NA
34213,6697,2018-09-29 19:32:56,DELHI STORE 576,666.5,0,50% CASHBACK on Food & Beverages
34215,1881,2018-09-29 19:33:31,DELHI STORE 1159,88,0,NA
34217,7303,2018-09-29 19:34:04,ZIRAKPUR STORE 691,232,0,NA
34219,2906,2018-09-29 19:34:43,NOIDA STORE 596,355,0,50% cashback on your bill amount
34221,1870,2018-09-29 19:35:15,GURGAON STORE 644,194,0,50% CASHBACK on Food & Beverages
34223,10325,2018-09-29 19:36:37,VARANASI STORE 619,644.5,503.5,NA
34225,1688,2018-09-29 19:38:13,NAGPUR STORE 1057,228,0,NA
34227,6317,2018-09-29 19:47:32,HYDERABAD STORE 439,228,0,NA
34229,4525,2018-09-29 19:47:43,PUNE STORE 397,306,152.5,50 Loyalty Points on bill amount if spent between 7 -11 PM
34231,1882,2018-09-29 19:48:11,MUMBAI STORE 326,202.5,0,50 Loyalty Points on bill amount if spent between 7 -11 PM
34233,768,2018-09-29 19:48:33,SANGLI STORE 429,337.5,160,50% CASHBACK on Food & Beverages
34235,10198,2018-09-29 19:48:43,BATHINDA STORE 701,504,0,50 Loyalty Points on bill amount if spent between 7 -11 PM
34237,10645,2018-09-29 19:50:49,MUMBAI STORE 287,494.5,0,50% CASHBACK on Food & Beverages
34239,2238,2018-09-29 19:51:26,PUNE STORE 1109,173.5,0,50 Loyalty Points on bill amount if spent between 7 -11 PM
34241,1888,2018-09-29 20:00:19,PUNE STORE 1073,297.5,0,50% CASHBACK on Food & Beverages
34243,8838,2018-09-29 20:06:25,CHANDIGAR STORE 1218,241.5,0,30% cashback on your favourite beverage!
34245,4319,2018-09-29 20:07:08,AURANGABAD STORE 425,109.5,0,50% CASHBACK on Food & Beverages
34247,6633,2018-09-29 20:09:37,AURANGABAD STORE 423,331.5,25,NA
34249,273,2018-09-29 20:13:15,KHARAGPUR STORE 775,126.5,25,50% CASHBACK on Food & Beverages
34251,5882,2018-09-29 20:23:14,MADDUR STORE 244,183,0,100 Loyalty Points on your next purchase between 7 -11 PM
34253,3908,2018-09-29 20:27:25,RANCHI STORE 822,469,0,NA
34255,1716,2018-09-29 20:29:59,NOIDA STORE 1079,295,0,50% CASHBACK on Food & Beverages
34257,4322,2018-09-29 20:32:03,KAKINADA. STORE 1191,58,25,NA
34259,4998,2018-09-29 20:33:31,DEHRADUN STORE 1070,132,25,NA
34261,2493,2018-09-29 20:36:35,BARDHAMAN STORE 1087,104,0,NA
34263,7852,2018-09-29 20:49:01,PUNE STORE 362,185.5,0,50 Loyalty Points on bill amount if spent between 7 -11 PM
34265,8303,2018-09-29 20:49:03,GUWAHATI STORE 1118,185,0,NA
34267,5312,2018-09-29 20:50:06,PUNE STORE 374,132.5,0,NA
34269,5521,2018-09-29 20:56:13,GUNTUR. STORE 1190,242.5,0,50% CASHBACK on Food & Beverages
34271,4503,2018-09-29 20:57:42,INDORE STORE 945,302.5,0,50% CASHBACK on Food & Beverages
34273,10570,2018-09-29 20:57:52,BANGALORE STORE 181,826.5,0,50% CASHBACK on Food & Beverages
34275,8084,2018-09-29 21:02:04,MUMBAI STORE 305,155.5,0,NA
34277,7731,2018-09-29 21:08:46,PUNE STORE 380,390.5,0,50 Loyalty Points on bill amount if spent between 7 -11 PM
34279,9244,2018-09-29 21:11:44,CHANDIGAR STORE 1216,95,0,NA
34281,1531,2018-09-29 21:20:29,DELHI STORE 513,443.5,196,NA
34283,6832,2018-09-29 21:21:49,PUNE STORE 401,400,0,NA
34285,3599,2018-09-29 21:22:04,KOLKATA STORE 761,55,0,NA
34287,7033,2018-09-29 21:23:10,DELHI STORE 536,217.5,0,NA
34289,6245,2018-09-29 21:23:24,PUNE STORE 370,308,0,50% CASHBACK on Food & Beverages
34291,1887,2018-09-29 21:25:21,GHAZIABAD STORE 602,65,25,NA
34293,10322,2018-09-29 21:26:37,LUCKNOW STORE 616,160.5,0,100 Loyalty Points on your next purchase between 7 -11 PM
34295,4048,2018-09-29 21:41:10,PUNE STORE 398,206.5,0,50 Loyalty Points on bill amount if spent between 7 -11 PM
34297,3497,2018-09-29 21:42:59,DELHI STORE 533,285,0,50 Loyalty Points on bill amount if spent between 7 -11 PM
34299,5737,2018-09-29 21:43:34,HYDERABAD STORE 438,65,0,NA
34301,7930,2018-09-29 21:45:26,MUMBAI STORE 1266,295.5,280.5,NA
34303,515,2018-09-29 21:47:23,BARDHAMAN STORE 1087,736.5,25,50% CASHBACK on Food & Beverages
34305,9976,2018-09-29 21:51:58,SOLAPUR STORE 1297,73,25,NA
34307,4916,2018-09-29 21:53:50,MUMBAI STORE 272,358,0,50% CASHBACK on Food & Beverages
34309,8102,2018-09-29 22:01:13,KOLAR STORE 249,360,25,NA
34311,9715,2018-09-29 22:01:20,PUNE STORE 391,159.5,0,50 Loyalty Points on bill amount if spent between 7 -11 PM
34313,8290,2018-09-29 22:11:08,BANGALORE STORE 1154,205,0,NA
34315,5715,2018-09-29 22:11:49,GUWAHATI STORE 1084,264.5,0,50% CASHBACK on Food & Beverages
34317,558,2018-09-29 22:16:52,KHARAGPUR STORE 775,127,0,NA
34319,7981,2018-09-29 22:20:12,BARDHAMAN STORE 1087,1372.5,0,NA
34321,6889,2018-09-29 22:20:17,PUNE STORE 362,165,0,50 Loyalty Points on bill amount if spent between 7 -11 PM
