customer_number,app_install_time,gender,marital_status,date_of_birth,referral_as_source_of_app_install
10408,2018-07-25 17:22:18,FEMALE,NA,1999-01-22,Not_through_referral
10409,2018-08-06 12:59:46,MALE,NA,1976-12-30,Not_through_referral
10410,2018-08-06 19:37:36,MALE,NA,1982-07-12,Not_through_referral
10411,2018-08-23 11:26:06,MALE,NA,2002-01-01,Installed_through_referral
10412,2018-08-21 19:26:12,MALE,NA,1990-09-13,Installed_through_referral
10413,2018-09-01 15:56:31,MALE,NA,2018-09-01,Not_through_referral
10414,2018-08-15 21:41:20,MALE,NA,1998-07-26,Not_through_referral
10415,2018-08-17 15:33:57,MALE,NA,2018-08-17,Installed_through_referral
10416,2018-08-24 14:47:40,MALE,NA,2018-08-24,Installed_through_referral
10417,2018-08-31 10:49:30,MALE,NA,2001-02-06,Installed_through_referral
10418,2018-08-26 12:28:40,MALE,NA,1975-07-07,Not_through_referral
10419,2018-08-16 14:16:19,MALE,NA,1998-11-09,Not_through_referral
10420,2018-08-22 18:57:57,NA,NA,0000-00-00,Not_through_referral
10421,2018-08-16 16:29:50,MALE,NA,1986-11-20,Not_through_referral
10422,2018-08-31 23:04:53,MALE,NA,1992-05-14,Not_through_referral
10423,2018-09-01 19:57:44,MALE,NA,1999-08-03,Not_through_referral
10424,2018-09-26 15:51:16,NA,NA,0000-00-00,Not_through_referral
10425,2018-08-16 14:32:39,MALE,NA,1995-12-28,Installed_through_referral
10426,2018-08-29 17:11:24,MALE,NA,1990-05-08,Not_through_referral
10427,2018-08-29 13:08:53,MALE,NA,1997-03-13,Installed_through_referral
10428,2018-09-06 19:54:10,MALE,NA,2018-06-05,Installed_through_referral
10429,2018-09-19 20:11:37,FEMALE,NA,1999-01-13,Not_through_referral
10430,2018-08-20 15:02:35,MALE,NA,1999-07-07,Not_through_referral
10431,2018-08-15 10:56:57,FEMALE,NA,1998-09-09,Installed_through_referral
10432,2018-08-16 11:59:45,MALE,NA,1999-03-02,Not_through_referral
10433,2018-09-01 12:41:03,MALE,NA,1975-02-08,Not_through_referral
10434,2018-09-12 20:37:28,MALE,NA,1995-09-18,Not_through_referral
10435,2018-08-30 16:36:01,FEMALE,NA,1999-08-24,Installed_through_referral
10436,2018-08-27 10:51:56,MALE,NA,1980-04-01,Not_through_referral
10437,2018-08-26 11:42:28,MALE,NA,2018-08-26,Installed_through_referral
10438,2018-08-29 10:26:15,FEMALE,NA,1983-12-17,Not_through_referral
10439,2018-09-21 19:52:14,NA,NA,0000-00-00,Not_through_referral
10440,2018-08-21 13:47:45,MALE,NA,2018-08-12,Installed_through_referral
10441,2018-08-20 20:23:26,MALE,NA,2018-08-20,Not_through_referral
10442,2018-09-23 09:36:43,MALE,NA,2018-09-03,Not_through_referral
10443,2018-08-19 09:57:22,MALE,NA,1995-03-22,Installed_through_referral
10444,2018-09-10 18:45:38,MALE,NA,1993-05-18,Installed_through_referral
10445,2018-09-12 20:01:33,FEMALE,NA,2018-09-12,Not_through_referral
10446,2018-09-05 12:09:23,MALE,NA,2002-05-30,Not_through_referral
10447,2018-07-02 14:56:22,FEMALE,NA,2016-11-14,Not_through_referral
10448,2018-07-19 14:32:59,FEMALE,NA,2018-07-07,Not_through_referral
10449,2018-06-02 00:15:19,MALE,NA,1989-03-08,Not_through_referral
10450,2018-06-02 17:37:52,MALE,NA,2018-06-02,Installed_through_referral
10451,2018-06-17 11:03:15,MALE,NA,1999-10-31,Installed_through_referral
10452,2018-06-29 10:14:29,MALE,NA,1993-06-11,Not_through_referral
10453,2018-07-10 13:31:27,MALE,NA,1986-12-09,Not_through_referral
10454,2018-08-12 21:40:39,NA,NA,0000-00-00,Not_through_referral
10455,2018-06-01 18:17:46,MALE,NA,1997-10-05,Installed_through_referral
10456,2018-06-09 16:41:42,FEMALE,NA,1994-07-10,Not_through_referral
10457,2018-06-13 14:44:13,FEMALE,NA,2017-11-22,Not_through_referral
10458,2018-06-21 14:19:21,MALE,NA,1993-11-13,Not_through_referral
10459,2018-06-22 08:43:55,MALE,NA,1994-06-21,Not_through_referral
10460,2018-06-28 06:38:14,MALE,NA,2018-06-12,Not_through_referral
10461,2018-07-05 17:18:14,MALE,NA,2017-10-10,Not_through_referral
10462,2018-07-07 15:15:32,FEMALE,NA,1994-06-13,Not_through_referral
10463,2018-07-11 10:21:36,MALE,NA,1997-08-02,Installed_through_referral
10464,2018-07-19 22:41:37,MALE,NA,1997-08-16,Not_through_referral
10465,2018-07-19 20:29:53,MALE,NA,1998-07-10,Not_through_referral
10466,2018-07-30 11:12:47,MALE,NA,1985-07-31,Not_through_referral
10467,2018-08-02 12:42:29,FEMALE,NA,2018-03-15,Not_through_referral
10468,2018-08-14 12:44:19,MALE,NA,1995-06-10,Installed_through_referral
10469,2018-06-03 19:10:23,MALE,NA,1998-09-09,Not_through_referral
10470,2018-06-25 14:17:08,MALE,NA,2017-10-01,Not_through_referral
10471,2018-07-01 14:58:17,MALE,NA,1990-10-09,Not_through_referral
10472,2018-07-19 02:29:57,MALE,NA,2018-08-25,Not_through_referral
10473,2018-07-21 21:07:15,MALE,NA,1996-05-14,Not_through_referral
10474,2018-06-13 14:32:53,FEMALE,NA,1997-01-03,Not_through_referral
10475,2018-06-27 22:57:28,MALE,NA,1998-10-23,Not_through_referral
10476,2018-07-14 19:22:03,MALE,NA,1997-04-25,Not_through_referral
10477,2018-08-05 19:07:42,MALE,NA,1990-05-07,Not_through_referral
10478,2018-06-03 19:05:19,MALE,NA,1989-05-05,Not_through_referral
10479,2018-07-05 17:19:48,FEMALE,NA,1990-01-01,Not_through_referral
10480,2018-07-06 22:15:34,MALE,NA,1986-05-25,Not_through_referral
10481,2018-07-21 13:23:51,MALE,NA,1997-02-25,Installed_through_referral
10482,2018-07-15 11:07:45,MALE,NA,1997-10-20,Installed_through_referral
10483,2018-08-11 10:38:38,MALE,NA,2000-10-26,Not_through_referral
10484,2018-06-03 08:13:14,MALE,NA,1983-06-27,Installed_through_referral
10485,2018-06-08 18:24:30,FEMALE,NA,2018-06-08,Installed_through_referral
10486,2018-06-21 13:45:52,MALE,NA,1995-06-18,Not_through_referral
10487,2018-06-16 15:42:01,MALE,NA,2000-01-28,Installed_through_referral
10488,2018-06-14 20:03:48,MALE,NA,1987-07-11,Not_through_referral
10489,2018-06-26 05:39:04,MALE,NA,1982-07-16,Installed_through_referral
10490,2018-06-29 22:37:57,FEMALE,NA,1992-08-25,Not_through_referral
10491,2018-07-17 09:58:13,MALE,NA,1998-07-22,Installed_through_referral
10492,2018-07-25 14:31:08,MALE,NA,1988-10-19,Not_through_referral
10493,2018-08-09 13:00:08,MALE,NA,1996-02-28,Not_through_referral
10494,2018-08-07 14:44:05,MALE,NA,2018-08-07,Not_through_referral
10495,2018-06-05 18:55:17,FEMALE,NA,1990-07-25,Not_through_referral
10496,2018-06-10 17:15:48,MALE,NA,2018-03-01,Not_through_referral
10497,2018-06-14 13:05:47,MALE,NA,1999-11-20,Not_through_referral
10498,2018-06-17 10:42:52,MALE,NA,1981-10-02,Not_through_referral
10499,2018-06-16 21:43:26,MALE,NA,1984-02-16,Not_through_referral
10500,2018-07-01 20:59:54,MALE,NA,1989-03-06,Not_through_referral
10501,2018-07-18 14:20:12,FEMALE,NA,2018-07-18,Not_through_referral
10502,2018-08-02 12:48:01,MALE,NA,1999-07-30,Installed_through_referral
10503,2018-08-07 18:58:50,MALE,NA,1992-11-07,Not_through_referral
10504,2018-06-27 10:49:28,MALE,NA,1995-05-15,Not_through_referral
10505,2018-06-28 22:02:44,MALE,NA,1990-08-24,Installed_through_referral
10506,2018-07-22 19:31:40,MALE,NA,2018-07-22,Not_through_referral
10507,2018-07-28 16:13:20,MALE,NA,2018-07-13,Not_through_referral
10508,2018-08-10 10:01:59,MALE,NA,1998-12-21,Not_through_referral
10509,2018-06-06 22:56:19,MALE,NA,2001-05-22,Not_through_referral
10510,2018-06-14 15:43:14,NA,NA,0000-00-00,Not_through_referral
10511,2018-06-19 12:22:27,MALE,NA,2018-06-13,Not_through_referral
10512,2018-06-19 13:04:42,MALE,NA,1998-10-20,Not_through_referral
10513,2018-06-23 18:38:56,MALE,NA,1996-05-27,Not_through_referral
10514,2018-06-28 09:24:50,MALE,NA,1978-01-12,Installed_through_referral
10515,2018-07-22 20:33:06,MALE,NA,1988-11-07,Not_through_referral
10516,2018-07-15 15:15:37,FEMALE,NA,1989-08-15,Installed_through_referral
10517,2018-07-19 09:24:17,MALE,NA,1998-12-20,Installed_through_referral
10518,2018-07-26 15:42:56,FEMALE,NA,2018-07-14,Not_through_referral
10519,2018-07-29 02:50:59,MALE,NA,1986-07-01,Not_through_referral
10520,2018-08-05 20:40:02,MALE,NA,1983-09-23,Not_through_referral
10521,2018-08-19 20:54:47,MALE,NA,1975-12-10,Not_through_referral
10522,2018-08-26 01:23:36,MALE,NA,1989-07-27,Installed_through_referral
10523,2018-09-04 16:26:44,MALE,NA,1989-11-20,Installed_through_referral
10524,2018-08-19 05:32:13,MALE,NA,2017-08-24,Not_through_referral
10525,2018-09-11 17:03:03,MALE,NA,2018-09-11,Installed_through_referral
10526,2018-08-22 21:53:19,MALE,NA,1996-09-09,Not_through_referral
10527,2018-08-15 19:44:29,MALE,NA,1991-07-10,Not_through_referral
10528,2018-08-23 17:11:06,MALE,NA,1997-06-21,Not_through_referral
10529,2018-09-12 11:15:00,MALE,NA,1997-05-25,Not_through_referral
10530,2018-09-02 11:45:40,FEMALE,NA,1996-04-04,Not_through_referral
10531,2018-09-04 14:57:08,MALE,NA,1999-10-14,Not_through_referral
10532,2018-08-16 19:25:16,MALE,NA,2018-08-16,Installed_through_referral
10533,2018-08-18 11:03:28,FEMALE,NA,1994-05-27,Not_through_referral
10534,2018-09-08 13:12:00,MALE,NA,1970-01-02,Not_through_referral
10535,2018-09-24 16:50:30,MALE,NA,2018-09-24,Installed_through_referral
10536,2018-08-19 21:37:33,FEMALE,NA,1997-08-06,Not_through_referral
10537,2018-08-20 11:51:15,MALE,NA,2018-08-20,Not_through_referral
10538,2018-08-24 15:07:28,MALE,NA,1991-05-12,Not_through_referral
10539,2018-09-06 12:37:52,FEMALE,NA,1994-03-23,Not_through_referral
10540,2018-08-31 14:19:57,MALE,NA,1983-01-01,Not_through_referral
10541,2018-09-08 14:01:57,MALE,NA,1998-11-20,Installed_through_referral
10542,2018-08-19 17:08:10,MALE,NA,2009-09-07,Not_through_referral
10543,2018-08-23 16:42:14,MALE,NA,2000-05-16,Not_through_referral
10544,2018-09-15 21:34:36,MALE,NA,2001-07-21,Not_through_referral
10545,2018-09-14 18:35:31,MALE,NA,2018-09-14,Not_through_referral
10546,2018-08-16 20:22:22,MALE,NA,1991-03-27,Not_through_referral
10547,2018-08-18 13:38:55,MALE,NA,2018-08-10,Not_through_referral
10548,2018-08-21 12:42:36,MALE,NA,1999-10-30,Installed_through_referral
10549,2018-08-31 16:46:30,MALE,NA,2018-08-19,Not_through_referral
10550,2018-06-12 19:21:47,MALE,NA,1997-06-17,Not_through_referral
10551,2018-06-11 12:28:03,FEMALE,NA,1984-07-13,Not_through_referral
10552,2018-06-12 23:32:38,NA,NA,0000-00-00,Not_through_referral
10553,2018-06-18 20:16:30,MALE,NA,1982-09-11,Not_through_referral
10554,2018-06-17 14:48:20,MALE,NA,2005-08-17,Not_through_referral
10555,2018-07-12 17:37:49,MALE,NA,1994-10-11,Not_through_referral
10556,2018-07-03 13:33:28,FEMALE,NA,1988-03-25,Not_through_referral
10557,2018-07-20 20:00:34,FEMALE,NA,1998-07-20,Installed_through_referral
10558,2018-07-14 12:38:23,MALE,NA,1980-05-29,Not_through_referral
10559,2018-07-21 17:26:52,MALE,NA,1999-12-08,Not_through_referral
10560,2018-07-25 17:05:05,FEMALE,NA,2018-07-25,Not_through_referral
10561,2018-08-09 21:35:18,FEMALE,NA,1996-01-15,Not_through_referral
10562,2018-06-20 16:07:24,FEMALE,NA,1990-06-20,Not_through_referral
10563,2018-06-27 14:41:57,MALE,NA,1992-09-28,Not_through_referral
10564,2018-06-28 18:51:25,MALE,NA,1991-04-24,Not_through_referral
10565,2018-06-25 19:52:48,MALE,NA,2018-06-25,Not_through_referral
10566,2018-07-14 20:09:17,MALE,NA,1999-03-18,Installed_through_referral
10567,2018-07-22 14:28:07,MALE,NA,2018-07-22,Not_through_referral
10568,2018-06-01 20:06:25,MALE,NA,1995-06-23,Installed_through_referral
10569,2018-06-07 21:24:49,MALE,NA,2018-06-07,Installed_through_referral
10570,2018-06-21 12:12:42,MALE,NA,1990-06-21,Not_through_referral
10571,2018-06-29 16:44:20,MALE,NA,1985-09-24,Not_through_referral
10572,2018-06-23 16:40:52,MALE,NA,1994-04-01,Not_through_referral
10573,2018-07-08 15:03:18,MALE,NA,1994-01-19,Installed_through_referral
10574,2018-07-15 10:05:54,MALE,NA,1986-08-01,Installed_through_referral
10575,2018-08-02 14:09:15,FEMALE,NA,1996-12-01,Not_through_referral
10576,2018-06-10 17:41:16,MALE,NA,1988-07-02,Not_through_referral
10577,2018-06-09 11:12:54,MALE,NA,1989-08-14,Installed_through_referral
10578,2018-06-22 11:08:05,MALE,NA,1984-11-02,Not_through_referral
10579,2018-06-14 11:24:10,MALE,NA,1969-07-16,Installed_through_referral
10580,2018-06-21 10:50:32,MALE,NA,2018-06-04,Not_through_referral
10581,2018-07-03 20:49:15,MALE,NA,1989-07-03,Not_through_referral
10582,2018-07-11 10:58:15,FEMALE,NA,1997-08-13,Not_through_referral
10583,2018-07-17 13:28:04,FEMALE,NA,1984-09-04,Not_through_referral
10584,2018-07-30 21:46:06,FEMALE,NA,1992-03-05,Not_through_referral
10585,2018-08-04 20:30:21,FEMALE,NA,1976-08-04,Installed_through_referral
10586,2018-08-08 13:07:36,MALE,NA,2000-12-24,Installed_through_referral
10587,2018-06-20 20:41:06,MALE,NA,1986-06-09,Not_through_referral
10588,2018-07-07 11:16:25,MALE,NA,1996-07-20,Not_through_referral
10589,2018-07-14 18:32:54,MALE,NA,1997-03-20,Not_through_referral
10590,2018-07-29 17:13:44,MALE,NA,1985-08-16,Not_through_referral
10591,2018-08-11 20:38:23,FEMALE,NA,1996-04-24,Not_through_referral
10592,2018-08-05 18:03:05,MALE,NA,1998-05-12,Not_through_referral
10593,2018-08-06 14:42:59,FEMALE,NA,1992-09-23,Not_through_referral
10594,2018-06-13 00:54:58,MALE,NA,1996-10-31,Not_through_referral
10595,2018-06-16 17:37:06,FEMALE,NA,1995-06-15,Not_through_referral
10596,2018-06-26 15:51:34,MALE,NA,1996-06-17,Not_through_referral
10597,2018-06-23 20:43:52,MALE,NA,1991-01-16,Not_through_referral
10598,2018-07-02 19:15:01,MALE,NA,1995-07-15,Not_through_referral
10599,2018-07-24 19:29:32,MALE,NA,2001-09-30,Not_through_referral
10600,2018-08-13 22:26:07,MALE,NA,1988-02-21,Not_through_referral
10601,2018-06-01 20:27:56,MALE,NA,1996-06-26,Not_through_referral
10602,2018-06-04 23:17:34,FEMALE,NA,2018-06-04,Not_through_referral
10603,2018-06-04 19:27:21,MALE,NA,1985-01-02,Installed_through_referral
10604,2018-06-15 15:30:04,MALE,NA,1998-06-10,Not_through_referral
10605,2018-06-21 17:18:50,FEMALE,NA,2018-04-22,Installed_through_referral
10606,2018-06-29 12:43:28,MALE,NA,1996-07-13,Not_through_referral
10607,2018-07-10 15:16:45,MALE,NA,1995-06-26,Installed_through_referral
10608,2018-07-17 16:41:05,MALE,NA,1998-11-18,Installed_through_referral
10609,2018-07-29 19:27:02,FEMALE,NA,1989-02-15,Installed_through_referral
10610,2018-07-31 15:39:24,FEMALE,NA,1990-06-01,Installed_through_referral
10611,2018-07-31 01:37:37,FEMALE,NA,1994-08-11,Installed_through_referral
10612,2018-08-04 13:08:17,FEMALE,NA,1989-07-13,Not_through_referral
10613,2018-06-07 11:54:10,FEMALE,NA,1993-01-23,Not_through_referral
10614,2018-06-06 20:20:59,MALE,NA,1997-06-28,Not_through_referral
10615,2018-06-07 19:55:18,MALE,NA,1999-01-20,Not_through_referral
10616,2018-06-23 12:40:50,MALE,NA,1997-06-19,Not_through_referral
10617,2018-06-29 17:44:22,FEMALE,NA,1986-02-28,Not_through_referral
10618,2018-07-21 03:03:31,MALE,NA,1985-07-01,Not_through_referral
10619,2018-06-02 20:54:48,MALE,NA,1984-09-28,Installed_through_referral
10620,2018-06-09 18:17:33,MALE,NA,1985-11-13,Not_through_referral
10621,2018-06-28 18:21:09,MALE,NA,1988-04-10,Not_through_referral
10622,2018-06-30 08:42:41,MALE,NA,1996-06-30,Installed_through_referral
10623,2018-07-01 15:13:38,MALE,NA,1995-07-01,Installed_through_referral
10624,2018-08-10 15:38:01,MALE,NA,1989-08-03,Not_through_referral
10625,2018-06-12 06:33:05,MALE,NA,2001-07-02,Not_through_referral
10626,2018-06-16 15:13:31,FEMALE,NA,1992-06-10,Not_through_referral
10627,2018-06-20 23:59:06,MALE,NA,1988-06-15,Installed_through_referral
10628,2018-06-14 03:50:53,MALE,NA,1986-07-10,Not_through_referral
10629,2018-07-06 12:21:40,MALE,NA,1971-11-02,Not_through_referral
10630,2018-07-07 16:27:16,MALE,NA,2017-04-13,Not_through_referral
10631,2018-07-17 18:06:12,MALE,NA,2018-07-17,Installed_through_referral
10632,2018-07-25 17:09:01,MALE,NA,1990-04-08,Not_through_referral
10633,2018-08-08 13:18:36,FEMALE,NA,1998-06-14,Installed_through_referral
10634,2018-09-04 21:39:37,MALE,NA,1998-06-04,Not_through_referral
10635,2018-09-24 16:18:36,MALE,NA,1990-10-02,Not_through_referral
10636,2018-09-23 09:35:26,FEMALE,NA,1997-10-30,Not_through_referral
10637,2018-08-20 22:43:44,MALE,NA,1998-03-09,Installed_through_referral
10638,2018-08-24 02:57:56,MALE,NA,1996-01-24,Not_through_referral
10639,2018-09-07 19:58:15,MALE,NA,1997-01-06,Not_through_referral
10640,2018-09-09 03:24:25,MALE,NA,1996-12-12,Not_through_referral
10641,2018-09-21 20:48:01,MALE,NA,1980-03-18,Installed_through_referral
10642,2018-08-30 10:05:46,NA,NA,0000-00-00,Not_through_referral
10643,2018-09-02 13:03:04,MALE,NA,2018-09-02,Not_through_referral
10644,2018-08-31 17:14:29,MALE,NA,1993-01-01,Not_through_referral
10645,2018-09-10 20:53:14,MALE,NA,2000-10-22,Installed_through_referral
10646,2018-08-19 18:34:33,MALE,NA,1996-11-17,Not_through_referral
10647,2018-08-30 13:03:05,MALE,NA,1996-08-22,Installed_through_referral
10648,2018-09-09 13:54:37,FEMALE,NA,1992-02-12,Not_through_referral
10649,2018-08-24 14:53:05,MALE,NA,1996-08-24,Installed_through_referral
10650,2018-08-28 03:07:02,MALE,NA,1992-02-22,Not_through_referral
10651,2018-09-12 17:03:05,MALE,NA,2018-09-12,Installed_through_referral
10652,2018-09-27 10:55:16,MALE,NA,1983-03-23,Installed_through_referral
10653,2018-09-12 08:43:24,FEMALE,NA,1990-10-02,Not_through_referral
10654,2018-09-23 18:10:21,FEMALE,NA,1995-11-26,Not_through_referral
10655,2018-08-25 10:15:41,FEMALE,NA,1999-04-25,Installed_through_referral
10656,2018-09-05 21:39:12,MALE,NA,1990-04-01,Not_through_referral
10657,2018-08-27 21:20:00,MALE,NA,1983-03-25,Not_through_referral
10658,2018-09-09 15:53:03,MALE,NA,1996-08-22,Not_through_referral
10659,2018-08-16 10:14:47,MALE,NA,2000-03-15,Not_through_referral
10660,2018-08-27 00:08:50,MALE,NA,1998-03-26,Installed_through_referral
10661,2018-09-06 19:24:32,MALE,NA,1998-08-11,Not_through_referral
10662,2018-09-03 15:59:32,MALE,NA,1996-03-05,Not_through_referral
10663,2018-09-07 15:00:38,MALE,NA,1996-09-09,Not_through_referral
10664,2018-06-08 17:21:54,FEMALE,NA,1990-06-29,Not_through_referral
10665,2018-06-09 11:54:40,MALE,NA,1983-09-12,Not_through_referral
10666,2018-06-03 17:20:32,FEMALE,NA,2018-03-07,Not_through_referral
10667,2018-07-03 01:57:26,MALE,NA,1998-02-10,Not_through_referral
10668,2018-08-03 13:46:29,MALE,NA,1990-01-14,Not_through_referral
10669,2018-06-18 20:21:06,MALE,NA,1991-02-07,Not_through_referral
10670,2018-06-20 22:51:32,FEMALE,NA,1999-08-08,Not_through_referral
10671,2018-06-24 19:00:44,MALE,NA,1999-05-10,Not_through_referral
10672,2018-06-28 20:58:21,MALE,NA,1983-12-02,Not_through_referral
10673,2018-06-24 14:29:33,MALE,NA,1993-09-21,Not_through_referral
10674,2018-07-09 00:00:33,FEMALE,NA,2018-06-22,Not_through_referral
10675,2018-07-01 17:07:41,MALE,NA,2018-07-01,Installed_through_referral
10676,2018-07-20 11:41:28,MALE,NA,1995-07-20,Not_through_referral
10677,2018-07-21 15:36:14,FEMALE,NA,1999-05-06,Not_through_referral
10678,2018-07-23 20:49:24,MALE,NA,2018-05-04,Installed_through_referral
10679,2018-08-11 18:24:44,FEMALE,NA,1999-09-08,Not_through_referral
10680,2018-08-09 21:00:17,FEMALE,NA,1976-01-01,Installed_through_referral
10681,2018-06-15 19:45:19,FEMALE,NA,1985-02-19,Installed_through_referral
10682,2018-06-26 00:10:19,MALE,NA,2018-06-26,Installed_through_referral
10683,2018-06-26 17:02:00,MALE,NA,2018-03-05,Not_through_referral
10684,2018-07-16 14:35:12,MALE,NA,1979-10-03,Not_through_referral
10685,2018-07-25 11:36:45,FEMALE,NA,1977-07-14,Not_through_referral
10686,2018-07-23 22:22:37,MALE,NA,1993-07-17,Not_through_referral
10687,2018-08-08 12:28:54,MALE,NA,1990-06-15,Installed_through_referral
10688,2018-06-01 18:38:12,MALE,NA,1987-08-31,Not_through_referral
10689,2018-06-10 19:56:23,FEMALE,NA,1992-04-09,Installed_through_referral
10690,2018-06-28 20:38:26,FEMALE,NA,1992-07-21,Installed_through_referral
10691,2018-06-28 10:36:52,MALE,NA,1992-10-23,Not_through_referral
10692,2018-07-02 17:14:27,MALE,NA,1998-12-10,Installed_through_referral
10693,2018-08-09 11:57:58,MALE,NA,1999-08-09,Not_through_referral
10694,2018-06-22 16:06:29,MALE,NA,2018-06-22,Not_through_referral
10695,2018-06-23 18:24:49,MALE,NA,2003-09-13,Not_through_referral
10696,2018-07-09 22:31:31,FEMALE,NA,1984-07-05,Not_through_referral
10697,2018-07-13 12:14:34,MALE,NA,2000-01-03,Installed_through_referral
10698,2018-07-18 20:16:16,MALE,NA,1998-03-06,Not_through_referral
10699,2018-08-03 18:34:30,MALE,NA,1990-08-02,Installed_through_referral
10700,2018-06-02 13:34:47,FEMALE,NA,1992-07-16,Not_through_referral
10701,2018-06-15 19:16:03,FEMALE,NA,1993-03-22,Not_through_referral
10702,2018-06-21 21:55:32,MALE,NA,1992-05-26,Not_through_referral
10703,2018-06-17 18:49:42,MALE,NA,2018-06-17,Not_through_referral
10704,2018-06-24 17:34:33,MALE,NA,1986-06-24,Installed_through_referral
10705,2018-06-22 16:47:46,MALE,NA,2018-06-22,Not_through_referral
10706,2018-07-01 17:35:01,FEMALE,NA,2017-08-24,Installed_through_referral
10707,2018-07-08 11:06:58,MALE,NA,1999-12-01,Not_through_referral
10708,2018-07-28 19:51:34,MALE,NA,1971-10-09,Not_through_referral
